id,country,area,vessel,gear,rigging,door,year,month,day,haul_number,codend_closing,shooting_time,shooting_quadrant,shooting_latitude,shooting_longitude,shooting_depth,hauling_time,hauling_quadrant,hauling_latitude,hauling_longitude,hauling_depth,hauling_duration,validity,course,recorded_species,distance,vertical_opening,wing_opening,geometrical_precision,bridles_length,warp_length,warp_diameter,hydrological_station,observations,tf,todeb,tofin,method,nstrate,partit,upload_id,SST,X,Y
59399,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,8,125,S,1635,1,4317.44,1012.37,114,1705,1,4318.63,1012.6,113,30,V,R,3,2668,23,167,E,100,550,14,0,0,TA,NA,NA,,13208,S,486,24.47589397,10.20808333,43.30058333
59401,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,9,106,S,703,1,4327.73,928.63,503,803,1,4325.07,928.9,506,60,V,R,3,5152,22,186,E,150,1700,14,0,0,TA,NA,NA,,13210,S,486,23.98572302,9.479416667,43.44
59400,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,8,124,S,1815,1,4323.55,1021.53,50,1845,1,4325.06,1021.1,48,30,V,R,3,2714,23,156,E,100,400,14,0,0,TA,NA,NA,,13206,S,486,24.49763775,10.35525,43.40508333
59387,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,6,109,S,1214,1,4338.31,935.26,546,1314,1,4335.6,935.8,620,60,V,R,3,4876,22,188,E,150,1900,14,0,0,TA,13.5,13.5,,13210,S,486,24.10464645,9.592166667,43.61591667
59396,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,8,98,S,918,1,4337.04,952.02,244,1018,1,4334.08,952.92,246,60,V,R,3,5060,22,177,E,150,1200,14,0,0,TA,NA,NA,,13209,S,486,24.46275496,9.8745,43.59266667
59376,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,4,153,S,645,1,4343.7,749.22,640,730,1,4343.67,746.61,650,45,V,R,3,3864,22,189,E,150,2000,14,0,0,TA,14,14,,13205,S,486,23.85503912,7.798583333,43.72808333
59386,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,6,133,S,930,1,4345.3,944,367,1030,1,4342.79,945.65,372,60,V,R,3,5336,22,182,E,150,1300,14,0,0,TA,13.8,13.8,,13204,S,486,24.30835629,9.747083333,43.73408333
59388,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,6,111,S,1511,1,4341.67,949.99,303,1611,1,4339.29,950.62,303,60,V,R,3,5060,22,180,E,150,1350,14,0,0,TA,13.9,13.9,,13209,S,486,24.4027915,9.838416667,43.67466667
59390,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,7,115,S,905,1,4340.77,951.67,204,1005,1,4343.58,950.39,204,60,V,R,3,5060,22,174,E,150,1000,14,0,0,TA,NA,NA,,13209,S,486,24.39897108,9.8505,43.70291667
59389,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,7,118,S,705,1,4340.3,1003.69,70,735,1,4341.58,1002.71,68,30,V,R,3,2622,23,160,E,100,400,14,0,0,TA,NA,NA,,13207,S,486,24.41002035,10.05333333,43.68233333
59395,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,8,119,S,640,1,4339.2,1011.15,20,710,1,4340.52,1010.09,20,30,V,R,3,2898,24,144,E,100,150,14,0,0,TA,NA,NA,,13206,S,486,24.5894332,10.177,43.66433333
59383,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,5,134,S,1250,1,4347.8,927.33,490,1350,1,4346,928.62,483,60,V,R,3,5152,22,186,E,150,1600,14,0,0,TA,14,14.1,,13204,S,486,23.95570183,9.46625,43.78166667
59391,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,7,117,S,1118,1,4345.69,958.59,81,1148,1,4346.73,957.54,84,30,V,R,3,2668,23,163,E,100,400,14,0,0,TA,NA,NA,,13207,S,486,24.33841801,9.96775,43.77016667
59394,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,7,120,S,1545,1,4350.33,1005.68,20,1615,1,4348.81,1006.24,20,30,V,R,3,2622,24,144,E,100,200,14,0,0,TA,NA,NA,,13206,S,486,24.42317843,10.09933333,43.82616667
59377,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,4,152,S,1015,1,4350.84,808.42,313,1110,1,4352.16,811.09,320,55,V,R,3,4891,22,180,E,150,1200,14,0,0,TA,14,14.1,,13204,S,486,23.901155,8.162583333,43.85833333
59375,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,3,148,S,1542,1,4354.13,817.31,590,1634,1,4352.36,815.18,581,52,V,R,3,4624,22,188,E,150,1800,14,0,0,TA,14.1,14.1,,13205,S,486,24.02003002,8.27075,43.88741667
59384,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,5,136,S,1548,1,4351.01,940.75,373,1648,1,4353.64,939.18,381,60,V,R,3,5152,22,182,E,150,1350,14,0,0,TA,NA,NA,,13204,S,486,24.29315758,9.666083333,43.87208333
59385,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,6,116,S,737,1,4352.34,951.68,101,807,1,4351.02,951.8,102,30,V,R,3,2714,23,165,E,100,500,14,0,0,TA,NA,NA,,13208,S,486,24.30333424,9.862333333,43.86133333
59392,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,7,121,S,1253,1,4354.52,959.78,20,1323,1,4355.89,959.02,20,30,V,R,3,2806,24,144,E,100,200,14,0,0,TA,NA,NA,,13206,S,486,24.36470413,9.99,43.92008333
59366,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,1,138,S,1150,1,4356.13,1001.46,20,1220,1,4356.42,959.99,20,30,V,R,3,2760,24,144,E,100,150,14,0,0,TA,22.8,22.7,,13201,S,486,24.36470413,10.01208333,43.93791667
59378,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,4,150,S,1215,1,4359.29,812.88,90,1245,1,4400.35,813.71,88,30,V,R,3,2668,23,164,E,100,500,14,0,0,TA,14.3,14.4,,13202,S,486,23.83742905,8.221583333,43.997
59382,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,5,140,S,1000,1,4359.21,923.6,517,1100,1,4357.34,921.24,520,60,V,R,3,5152,22,187,E,150,1600,14,0,0,TA,14.1,14.1,,13205,S,486,24.11101008,9.373666667,43.97125
59367,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,1,131,S,1320,1,4359.06,941.43,140,1350,1,4400.21,941,140,30,V,R,3,2668,23,169,E,100,650,14,0,0,TA,13.9,13.9,,13203,S,486,24.25940895,9.686916667,43.99391667
59393,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,7,122,S,1415,1,4358.24,1002.86,14,1445,1,4357.07,1004.62,14,30,V,R,3,3036,24,139,E,100,150,14,0,0,TA,NA,NA,,13206,S,486,24.25940895,10.06233333,43.96091667
59379,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,4,149,S,1339,1,4405.9,816.42,54,1409,1,4407.4,817.02,59,30,V,R,3,2668,23,157,E,100,350,14,0,0,TA,15.8,15.9,,13202,S,486,23.92249489,8.278666667,44.11083333
59372,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,2,142,S,1525,1,4403.78,918.65,600,1625,1,4406.73,918.59,597,60,V,R,3,5152,22,188,E,150,1800,14,0,0,TA,14.1,14.1,,13205,S,486,24.15086556,9.310333333,44.08758333
59371,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,2,141,S,1315,1,4405.8,916.84,654,1415,1,4403.81,917.18,640,60,V,R,3,5336,22,189,E,150,1950,14,0,0,TA,13.9,14.1,,13205,S,486,24.15086556,9.2835,44.08008333
59381,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,5,139,S,730,1,4406.24,932.94,366,830,1,4404.2,934.61,379,60,V,R,3,5336,22,182,E,150,1300,14,0,0,TA,14.2,14.2,,13204,S,486,24.25614143,9.562916667,44.087
59370,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,2,147,S,1047,1,4413.93,912.61,487,1137,1,4414.84,910.47,478,50,V,R,3,4446,22,186,E,150,1600,14,0,0,TA,14.1,14.2,,13204,S,486,24.2072289,9.192333333,44.23975
59374,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,3,145,S,1100,1,4415.71,842.88,530,1200,1,4415.69,839.23,533,60,V,R,3,5336,22,187,E,150,1700,14,0,0,TA,14.1,14.1,,13205,S,486,24.10082245,8.68425,44.26166667
59380,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,4,143,S,1811,1,4418.42,902.46,119,1841,1,4418.3,904.15,117,30,V,R,3,2668,23,167,E,100,550,14,0,0,TA,13.8,14,,13203,S,486,24.22029782,9.055083333,44.306
59373,ITA,9,LIB,GOC73,GC73,WHS8,2014,9,3,144,S,748,1,4416.78,905.47,317,848,1,4417.78,901.7,301,60,V,R,3,5336,22,180,E,150,1300,14,0,0,TA,13.8,13.8,,13204,S,486,24.22029782,9.05975,44.288
59565,ITA,9,LIB,GOC73,GC73,WHS8,2015,8,2,106,S,737,1,4056.66,1311.58,505,837,1,4055.43,1308.37,501,60,V,R,3,5185,22,186,E,150,1750,14,0,0,TA,14.09,14.09,SI,13210,S,486,27.69537163,13.16625,40.93408333
59564,ITA,9,LIB,GOC73,GC73,WHS8,2015,8,1,9,S,1736,1,4053.64,1325.48,614,1836,1,4051.66,1322.77,611,60,V,R,3,5370,22,189,E,150,1950,14,0,0,TA,13.99,13.99,SI,13220,S,486,27.57109642,13.40208333,40.8775
59563,ITA,9,LIB,GOC73,GC73,WHS8,2015,8,1,10,S,1525,1,4056.94,1325.11,539,1625,1,4056.48,1328.9,534,60,V,R,3,5556,22,187,E,150,1700,14,0,0,TA,14.06,14.02,SI,13220,S,486,27.48702622,13.45008333,40.94516667
59558,ITA,9,LIB,GOC73,GC73,WHS8,2015,8,1,7,S,620,1,4100.28,1316.02,285,720,1,4101.36,1320.75,299,60,V,R,3,5370,22,179,E,150,1250,14,0,0,TA,14.36,14.33,SI,13219,S,486,27.45342255,13.30641667,41.01366667
59557,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,31,3,S,1622,1,4107.14,1242.14,514,1717,1,4105.52,1245.15,524,55,V,R,3,5093,22,186,E,150,1650,14,0,0,TA,NA,NA,SI,13220,S,486,27.8803711,12.72741667,41.1055
59567,ITA,9,LIB,GOC73,GC73,WHS8,2015,8,2,4,S,1237,1,4106.05,1251.59,404,1337,1,4106.97,1248.3,330,60,V,R,3,5370,22,182,E,150,1300,14,0,0,TA,14.15,14.18,SI,13219,S,486,27.76209784,12.83241667,41.1085
59566,ITA,9,LIB,GOC73,GC73,WHS8,2015,8,2,8,S,1047,1,4103.32,1255.56,410,1145,1,4105.04,1252.82,425,58,V,R,3,5191,22,184,E,150,1600,14,0,0,TA,14.18,14.15,SI,13219,S,486,27.61234045,12.90316667,41.06966667
59568,ITA,9,LIB,GOC73,GC73,WHS8,2015,8,2,13,S,1455,1,4106.3,1256.08,153,1525,1,4105.67,1257.93,148,30,V,R,3,2685,23,170,E,100,700,14,0,0,TA,14.36,14.36,SI,13218,S,486,27.45936299,12.95008333,41.09975
59559,ITA,9,LIB,GOC73,GC73,WHS8,2015,8,1,5,S,813,1,4103.43,1322.1,160,843,1,4103.77,1324.05,160,30,V,R,3,2778,23,171,E,100,750,14,0,0,TA,14.61,14.61,SI,13218,S,486,27.05910874,13.38458333,41.06
59562,ITA,9,LIB,GOC73,GC73,WHS8,2015,8,1,6,S,1316,1,4104.11,1328.84,149,1346,1,4104.25,1327.1,147,30,V,R,3,2685,23,170,E,100,700,14,0,0,TA,14.64,14.64,SI,13218,S,486,26.95821762,13.46616667,41.06966667
59569,ITA,9,LIB,GOC73,GC73,WHS8,2015,8,2,15,S,1648,1,4114.28,1259.49,82,1718,1,4115.29,1258.16,80,30,V,R,3,2685,23,162,E,100,450,14,0,0,TA,14.46,14.46,SI,13217,S,486,26.98962307,12.98041667,41.24641667
59560,ITA,9,LIB,GOC73,GC73,WHS8,2015,8,1,12,S,1005,1,4111.1,1328.6,82,1035,1,4111.75,1326.96,81,30,V,R,3,2778,23,162,E,100,500,14,0,0,TA,14.43,14.43,SI,13217,S,486,26.43579483,13.463,41.19041667
59561,ITA,9,LIB,GOC73,GC73,WHS8,2015,8,1,11,S,1115,1,4113.78,1326.92,55,1145,1,4113.34,1328.75,51,30,V,R,3,2685,23,156,E,100,300,14,0,0,TA,14.76,14.92,SI,13217,S,486,26.43579483,13.46391667,41.226
59556,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,31,2,S,1307,1,4115.94,1224.71,383,1407,1,4114.24,1227.79,370,60,V,R,3,5556,22,182,E,150,1450,14,0,0,TA,NA,NA,SI,13219,S,486,28.03810978,12.4375,41.2515
59555,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,31,16,S,1129,1,4119.53,1226.37,161,1201,1,4118.35,1227.68,162,32,V,R,3,2864,23,171,E,100,750,14,0,0,TA,NA,NA,SI,13218,S,486,27.82906151,12.45041667,41.31566667
59570,ITA,9,LIB,GOC73,GC73,WHS8,2015,8,2,14,S,1752,1,4116.08,1300.35,41,1822,1,4117.48,1259.65,29,30,V,R,3,2685,23,151,E,100,250,14,0,0,TA,NA,NA,SI,13216,S,486,27.82906151,13,41.27966667
59553,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,31,25,S,601,1,4127.95,1210.84,405,701,1,4125.25,1212.26,420,60,V,R,3,5370,22,183,E,150,1600,14,0,0,TA,NA,NA,SI,13219,S,486,28.15849638,12.1925,41.44333333
59554,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,31,1,S,828,1,4122.84,1217.34,298,923,1,4121.06,1219.74,288,55,V,R,3,4923,22,179,E,150,1250,14,0,0,TA,NA,NA,SI,13219,S,486,28.031847,12.309,41.36583333
59544,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,27,24,S,1445,1,4128.42,1209.72,485,1545,1,4130.58,1207.4,485,60,V,R,3,5370,22,186,E,150,1650,14,0,0,TA,14.02,13.99,SI,13219,S,486,28.16609574,12.14266667,41.49166667
59543,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,27,23,S,1250,1,4128.05,1208.44,573,1346,1,4126.09,1210.81,590,56,V,R,3,5012,22,188,E,150,1850,14,0,0,TA,13.96,13.9,SI,13220,S,486,28.02207756,12.16041667,41.45116667
59541,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,25,27,S,1418,1,4136.07,1208.51,185,1448,1,4137.17,1207.34,187,30,V,R,3,2592,22,173,E,100,800,14,0,0,TA,14.43,14.39,SI,13218,S,486,28.03433848,12.13208333,41.61033333
59542,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,27,26,S,1051,1,4135.33,1209.96,149,1121,1,4134.09,1210.8,146,30,V,R,3,2685,23,170,E,100,700,14,0,0,TA,14.46,14.49,SI,13218,S,486,27.79010057,12.173,41.5785
59546,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,29,19,S,855,1,4135.47,1222.67,80,925,1,4133.1,1220.97,81,30,V,R,3,2685,23,162,E,100,450,14,0,0,TA,14.43,14.43,SI,13202,S,486,27.34958331,12.36366667,41.57141667
59545,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,29,20,S,720,1,4135.26,1223.66,30,750,1,4134.28,1225.23,30,30,V,R,3,2685,24,149,E,100,250,14,0,0,TA,16.01,15.65,SI,13216,S,486,27.34958331,12.40741667,41.5795
59552,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,30,34,S,1450,1,4145.69,1151.19,630,1550,1,4144.24,1154.4,632,60,V,R,3,5185,22,189,E,150,1950,14,0,0,TA,13.9,13.9,SI,13220,S,486,28.06868458,11.87991667,41.74941667
59537,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,24,33,S,1501,1,4142.65,1156.31,570,1601,1,4140.55,1158.79,571,60,V,R,3,5185,22,188,E,150,1750,14,0,0,TA,13.96,13.96,SI,13220,S,486,27.99845314,11.95916667,41.69333333
59540,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,25,18,S,1219,1,4140.72,1210.31,99,1250,1,4139.77,1211.97,98,31,V,R,3,2870,23,165,E,100,500,14,0,0,TA,14.39,14.43,SI,13217,S,486,27.53970337,12.18566667,41.67075
59547,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,29,21,S,1027,1,4138.91,1220.3,19,1057,1,4139.74,1218.46,19,30,V,R,3,2685,24,143,E,100,150,14,0,0,TA,16.94,16.55,SI,13216,S,486,27.41405487,12.323,41.65541667
59550,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,30,35,S,835,1,4147.69,1151.11,448,935,1,4148.88,1147.81,479,60,V,R,3,5185,22,185,E,150,1700,14,0,0,TA,14.02,14.02,SI,13219,S,486,28.02601623,11.82433333,41.80475
59536,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,24,38,S,1203,1,4151.64,1144.16,388,1303,1,4149.98,1147.31,372,60,V,R,3,5000,22,182,E,150,1350,14,0,0,TA,14.09,14.12,SI,13219,S,486,28.02601623,11.76225,41.84683333
59549,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,30,32,S,700,1,4148.15,1157.18,159,730,1,4148.83,1155.51,164,30,V,R,3,2685,23,171,E,100,700,14,0,0,TA,14.39,14.39,SI,13218,S,486,27.93705082,11.93908333,41.80816667
59539,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,25,31,S,1021,1,4149.43,1202.4,92,1051,1,4148.27,1203.56,91,30,V,R,3,2685,23,164,E,100,500,14,0,0,TA,14.46,14.46,SI,13217,S,486,27.8265152,12.04966667,41.81416667
59548,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,29,28,S,1231,1,4149.44,1209.63,13,1301,1,4140.72,1208.92,13,30,V,R,3,2685,24,138,E,100,150,14,0,0,TA,19.2,19.32,SI,13216,S,486,27.62572194,12.15458333,41.75133333
59551,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,30,39,S,1121,1,4152.35,1139.44,543,1221,1,4153.13,1135.84,548,60,V,R,3,5185,22,187,E,150,1700,14,0,0,TA,13.96,13.9,SI,13220,S,486,27.95676947,11.62733333,41.879
59535,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,24,40,S,915,1,4158.68,1130.87,364,1009,1,4156.34,1132.1,386,54,V,R,3,4667,22,182,E,150,1350,14,0,0,TA,14.12,14.09,SI,13219,S,486,27.87392807,11.52475,41.9585
59538,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,25,36,S,713,1,4159.63,1146.08,102,744,1,4200.58,1144.59,101,31,V,R,3,2583,23,165,E,100,500,14,0,0,TA,14.46,14.46,SI,13218,S,486,27.5823679,11.75558333,42.00175
59532,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,23,54,S,1217,1,4206.71,1056,337,1317,1,4204.99,1059.14,340,60,V,R,3,5185,22,181,E,150,1300,14,0,0,TA,14.09,14.12,SI,13214,S,486,27.84870053,10.9595,42.0975
59531,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,23,53,S,1020,1,4206.01,1100.41,299,1121,1,4207.45,1056.98,302,61,V,R,3,5460,22,180,E,150,1250,14,0,0,TA,14.12,14.12,SI,13214,S,486,27.84870053,10.97825,42.11216667
59534,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,24,42,S,641,1,4208.75,1121.12,159,709,1,4208.77,1119.4,165,28,V,R,3,2419,23,171,E,100,800,14,0,0,TA,14.43,14.27,SI,13218,S,486,27.80227947,11.33766667,42.146
59533,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,23,41,S,1555,1,4204.77,1119.97,364,1655,1,4203.75,1123.48,331,60,V,R,3,5185,22,181,E,150,1350,14,0,0,TA,14.12,14.12,SI,13219,S,486,27.77383423,11.36208333,42.071
59530,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,23,43,S,757,1,4211.09,1116.64,125,828,1,4211.31,1134.63,124,31,V,R,3,2679,23,168,E,100,600,14,0,0,TA,14.49,14.52,SI,13218,S,486,27.45934773,11.42725,42.18666667
59506,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,15,75,S,1017,1,4216,1010.23,192,1047,1,4214.94,1011.59,191,30,V,R,3,2685,22,174,E,100,850,14,0,0,TA,14.15,14.15,SI,13213,S,486,28.02100182,10.18183333,42.25783333
59507,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,15,69,S,1221,1,4217.36,1023.09,401,1321,1,4219.91,1024.14,440,60,V,R,3,5556,22,184,E,150,1600,14,0,0,TA,14.09,14.02,SI,13214,S,486,27.98963929,10.39358333,42.31058333
59522,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,21,78,S,910,1,4217.23,1027.63,528,1010,1,4214.62,1029.04,541,60,V,R,3,5556,22,187,E,150,1700,14,0,0,TA,13.84,13.84,SI,13215,S,486,27.98205948,10.47225,42.26541667
59523,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,21,79,S,1106,1,4216.37,1029.51,552,1206,1,4219.2,1029.31,558,60,V,R,3,5370,22,188,E,150,1750,14,0,0,TA,13.78,13.84,SI,13215,S,486,27.98205948,10.49016667,42.29641667
59512,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,16,81,S,1323,1,4216.93,1035.6,593,1423,1,4214.56,1037.43,606,60,V,R,3,5556,22,189,E,150,2000,14,0,0,TA,13.84,13.78,SI,13215,S,486,27.96519375,10.60858333,42.26241667
59520,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,20,68,S,1550,1,4220.35,1032.58,531,1650,1,4219.67,1036.36,515,60,V,R,3,5370,22,187,E,150,1700,14,0,0,TA,13.93,13.93,SI,13215,S,486,27.96519375,10.5745,42.3335
59526,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,22,67,S,940,1,4216.68,1037.45,536,1038,1,4214.69,1039.96,547,58,V,R,3,5191,22,187,E,150,1750,14,0,0,TA,13.96,13.96,SI,13215,S,486,27.96519375,10.64508333,42.26141667
59451,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,22,55,S,1145,1,4215.29,1042.85,480,1245,1,4214.77,1046.76,490,60,V,R,3,5370,22,185,E,150,1650,14,0,0,TA,13.99,13.99,SI,13214,S,486,27.93054008,10.74675,42.2505
59524,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,21,66,S,1404,1,4218.4,1040.12,381,1504,1,4220.94,1038.11,392,60,V,R,3,5370,22,183,E,150,1350,14,0,0,TA,14.09,14.09,SI,13214,S,486,27.93054008,10.65191667,42.32783333
59529,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,22,46,S,1720,1,4220.58,1120.06,54,1750,1,4221.14,1118.1,53,30,V,R,3,2685,23,157,E,100,350,14,0,0,TA,14.98,14.98,SI,13217,S,486,27.13343048,11.318,42.34766667
59527,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,22,44,S,1553,1,4216.66,1118.21,103,1623,1,4216.25,1120.12,103,30,V,R,3,2685,23,165,E,100,500,14,0,0,TA,14.43,14.43,SI,13218,S,486,27.13343048,11.31941667,42.27425
59502,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,14,73,S,1313,1,4225.8,958.72,463,1413,1,4222.92,959.34,475,60,V,R,3,5185,22,185,E,150,1700,14,0,0,TA,13.99,13.99,SI,13214,S,486,28.06175709,9.983833333,42.406
59503,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,14,71,S,1510,1,4224.46,958.19,615,1550,1,4226.32,957.79,600,40,V,R,3,3086,22,189,E,150,2000,14,0,0,TA,13.81,13.87,SI,13215,S,486,28.06175709,9.9665,42.42316667
59521,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,21,82,S,630,1,4226.57,1033.36,375,730,1,4225.96,1029.64,370,60,V,R,3,5370,22,182,E,150,1250,14,0,0,TA,14.12,14.12,SI,13214,S,486,27.97005272,10.525,42.43775
59511,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,16,64,S,1046,1,4224.71,1042.38,265,1146,1,4221.8,1042.56,263,60,V,R,3,5556,22,178,E,150,1150,14,0,0,TA,14.15,14.15,SI,13214,S,486,27.89928818,10.70783333,42.38758333
59518,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,20,59,S,1039,1,4225.39,1053.72,130,1109,1,4226.62,1052.65,132,30,V,R,3,2778,23,169,E,100,600,14,0,0,TA,14.33,14.36,SI,13213,S,486,27.68869877,10.88641667,42.43341667
59525,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,22,60,S,605,1,4225.61,1102.56,88,635,1,4227.03,1102.59,86,30,V,R,3,2685,23,163,E,100,400,14,0,0,TA,14.43,14.39,SI,13212,S,486,27.56976605,11.04291667,42.43866667
59505,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,15,76,S,800,1,4227.74,1014.61,157,830,1,4226.28,1014.3,162,30,V,R,3,2315,23,171,E,100,700,14,0,0,TA,14.21,14.21,SI,13213,S,486,28.0077467,10.24091667,42.45016667
59501,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,14,83,S,850,1,4229.57,1028.41,257,950,1,4228.56,1024.92,251,60,V,R,3,4815,22,177,E,150,1200,14,0,0,TA,14.12,14.12,SI,13214,S,486,27.94639016,10.44441667,42.48441667
59504,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,15,84,S,615,1,4233.32,1023.37,173,645,1,4232.67,1021.64,171,30,V,R,3,2685,23,172,E,100,800,14,0,0,TA,14.12,14.15,SI,13213,S,486,27.94639016,10.37508333,42.54991667
59519,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,20,77,S,1308,1,4227.89,1034.8,339,1408,1,4227.58,1038.89,331,60,V,R,3,5556,22,181,E,150,1200,14,0,0,TA,14.15,14.12,SI,13214,S,486,27.88553048,10.61408333,42.46225
59508,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,15,65,S,1530,1,4230.5,1035.64,250,1630,1,4230.05,1039.41,250,60,V,R,3,5185,22,177,E,150,1100,14,0,0,TA,14.18,14.15,SI,13214,S,486,27.88553048,10.62541667,42.50458333
59510,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,16,63,S,844,1,4232.05,1047.32,159,914,1,4230.74,1048.37,160,30,V,R,3,2778,23,171,E,100,750,14,0,0,TA,14.15,14.15,SI,13213,S,486,27.75068093,10.79741667,42.52325
59528,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,17,58,S,1220,1,4230.41,1058.68,103,1250,1,4229.4,1059.43,103,30,V,R,3,2685,23,165,E,100,500,14,0,0,TA,14.33,14.33,SI,13213,S,486,27.54449081,10.98425,42.49841667
59513,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,17,52,S,553,1,4231.67,1104.74,60,623,1,4232.99,1104,59,30,V,R,3,2685,23,160,E,100,300,14,0,0,TA,14.55,14.52,SI,13212,S,486,27.54191017,11.07283333,42.53883333
59517,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,20,47,S,816,1,4229.64,1109.6,15,842,1,4230.94,1109.55,12,26,V,R,3,2487,24,139,E,100,150,14,0,0,TA,17.96,17.3,SI,13211,S,486,27.54191017,11.15958333,42.50483333
59509,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,16,62,S,704,1,4239.22,1047.99,109,734,1,4238.1,1049.35,109,30,V,R,3,2778,23,166,E,100,500,14,0,0,TA,14.27,14.27,SI,13213,S,486,27.59091377,10.81116667,42.64433333
59514,ITA,9,LIB,GOC73,GC73,WHS8,2015,7,17,50,S,738,1,4236.6,1054.7,101,808,1,4237.71,1053.47,102,30,V,R,3,2685,23,165,E,100,500,14,0,0,TA,14.33,14.33,SI,13213,S,486,27.46273852,10.90141667,42.61925
