year,haul_number,ptot,nbtot,nbfem,nbmal,nbind,id,country,area,vessel,gear,rigging,door,month,day,codend_closing,shooting_time,shooting_quadrant,shooting_latitude,shooting_longitude,shooting_depth,hauling_time,hauling_quadrant,hauling_latitude,hauling_longitude,hauling_depth,hauling_duration,validity,course,recorded_species,distance,vertical_opening,wing_opening,geometrical_precision,bridles_length,warp_length,warp_diameter,hydrological_station,observations,tf,todeb,tofin,method,nstrate,partit,upload_id,SST,X,Y
2005,26,0,0,0,0,0,58274,ITA,9,LIB,GOC73,GC73,WHS8,7,25,S,1050,1,4135.13,1210.43,148,1120,1,4133.68,1210.88,151,30,V,R,3,2641,22,171,M,100,700,14,0,0,TA,0,0,SI,13218,S,486,298.2026424,12.17758333,41.57341667
2005,27,0,0,0,0,0,58275,ITA,9,LIB,GOC73,GC73,WHS8,7,25,S,1455,1,4136.92,1207.29,198,1525,1,4138.17,1206.19,198,30,V,R,3,2594,22,174,M,100,800,14,0,0,TA,0,0,SI,13218,S,486,298.2744874,12.11233333,41.62575
2005,28,0,0,0,0,0,58276,ITA,9,LIB,GOC73,GC73,WHS8,8,2,S,655,1,4149.06,1209.7,12,725,1,4150.37,1209.57,12,30,V,R,3,2687,24,138,M,100,150,14,0,0,TA,0,0,SI,13216,S,486,298.1599602,12.16058333,41.82858333
2005,31,0,0,0,0,0,58277,ITA,9,LIB,GOC73,GC73,WHS8,8,2,S,814,1,4148.67,1203.65,89,844,1,4147.24,1204.47,90,30,V,R,3,2641,23,164,M,100,400,14,0,0,TA,0,0,SI,13217,S,486,298.1524796,12.06766667,41.79925
2005,32,0,0,0,0,0,58278,ITA,9,LIB,GOC73,GC73,WHS8,7,31,S,1615,1,4148.25,1156.61,168,1645,1,4147.87,1158.43,154,30,V,R,3,2687,22,172,M,100,650,14,0,0,TA,0,0,SI,13218,S,486,298.1617941,11.95866667,41.801
2005,33,300,13,13,0,0,58279,ITA,9,LIB,GOC73,GC73,WHS8,8,2,S,1012,1,4143.92,1155.31,573,1112,1,4146.56,1151.37,564,60,V,R,3,5188,22,188,M,200,1750,14,0,0,TA,0,0,SI,13220,S,486,298.1984681,11.889,41.754
2005,34,520,21,19,2,0,58280,ITA,9,LIB,GOC73,GC73,WHS8,8,2,S,1440,1,4144.85,1152.09,660,1540,1,4143.36,1154.94,660,60,V,R,3,5096,22,190,M,200,1800,14,0,0,TA,0,0,SI,13220,S,486,298.2197479,11.89191667,41.73508333
2005,35,141,7,6,1,0,58281,ITA,9,LIB,GOC73,GC73,WHS8,8,2,S,1236,1,4148.83,1148.65,501,1336,1,4148.08,1149.45,510,60,V,R,3,5188,22,187,M,200,1600,14,0,0,TA,0,0,SI,13220,S,486,298.229174,11.8175,41.80758333
2005,36,0,0,0,0,0,58282,ITA,9,LIB,GOC73,GC73,WHS8,7,30,S,730,1,4159.13,1143.5,116,800,1,4200.49,1142.99,116,30,V,R,3,2687,22,168,M,100,500,14,0,0,TA,13.7,13.6,SI,13218,S,486,298.1826119,11.72075,41.99683333
2005,38,0,0,0,0,0,58283,ITA,9,LIB,GOC73,GC73,WHS8,7,31,S,1115,1,4151.32,1144.22,364,1215,1,4153.11,1141.13,384,60,V,R,3,5281,22,183,M,150,1350,14,0,0,TA,0,0,SI,13219,S,486,298.2208361,11.71125,41.87025
2005,39,20,1,1,0,0,58284,ITA,9,LIB,GOC73,GC73,WHS8,7,31,S,1320,1,4152.45,1136,573,1420,1,4151.59,1141.06,567,60,V,R,3,5374,22,188,M,200,1700,14,0,0,TA,0,0,SI,13220,S,486,298.2226991,11.64216667,41.867
2005,40,0,0,0,0,0,58285,ITA,9,LIB,GOC73,GC73,WHS8,7,31,S,845,1,4159.43,1131.92,407,945,1,4156.6,1134.13,390,60,V,R,3,5281,22,184,M,150,1350,14,0,0,TA,0,0,SI,13219,S,486,298.2151693,11.55041667,41.96691667
2005,41,0,0,0,0,0,58286,ITA,9,LIB,GOC73,GC73,WHS8,7,30,S,934,1,4202.36,1128.08,340,1034,1,4203.23,1124.62,338,60,V,R,3,5281,22,182,M,150,1300,14,0,0,TA,13.9,13.9,SI,13219,S,486,298.2635035,11.43916667,42.04658333
2005,42,0,0,0,0,0,58287,ITA,9,LIB,GOC73,GC73,WHS8,7,30,S,1145,1,4208.92,1117.41,156,1215,1,4208.85,1119.45,159,30,V,R,3,2687,22,172,M,100,650,14,0,0,TA,13.8,13.8,SI,13218,S,486,298.3221888,11.30716667,42.14808333
2005,43,0,0,0,0,0,58288,ITA,9,LIB,GOC73,GC73,WHS8,7,31,S,655,1,4212.15,1115,123,725,1,4211.75,1117.04,124,30,V,R,3,2687,22,168,M,100,550,14,0,0,TA,0,0,SI,13218,S,486,298.2227644,11.267,42.19916667
2005,44,0,0,0,0,0,58289,ITA,9,LIB,GOC73,GC73,WHS8,7,30,S,1425,1,4216.33,1120.26,102,1455,1,4216.71,1118.4,103,30,V,R,3,2687,22,166,M,100,500,14,0,0,TA,13.6,13.6,SI,13218,S,486,298.0034775,11.32216667,42.27533333
2005,46,0,0,0,0,0,58290,ITA,9,LIB,GOC73,GC73,WHS8,7,30,S,1540,1,4219.62,1121.19,66,1610,1,4220.19,1118.87,64,30,V,R,3,2687,23,160,M,100,300,14,0,0,TA,13.8,13.7,SI,13217,S,486,298.0034775,11.33383333,42.33175
2005,47,0,0,0,0,0,58291,ITA,9,LIB,GOC73,GC73,WHS8,7,18,S,729,1,4228.87,1110.11,12,800,1,4227.33,1109.29,14,31,V,R,3,3057,24,139,M,100,200,14,0,0,TA,18,17.5,SI,13211,S,486,298.0881352,11.16166667,42.46833333
2005,48,0,0,0,0,0,58292,ITA,9,LIB,GOC73,GC73,WHS8,7,18,S,1535,1,4235.82,1103.8,32,1605,1,4234.71,1104.92,33,30,V,R,3,2872,24,151,M,100,300,14,0,0,TA,14.6,14.7,SI,13211,S,486,298.0874781,11.07266667,42.58775
2005,50,0,0,0,0,0,58293,ITA,9,LIB,GOC73,GC73,WHS8,7,18,S,1127,1,4237.32,1053.12,105,1157,1,4238.59,1052.16,103,30,V,R,3,2687,22,166,M,100,550,14,0,0,TA,13.7,13.7,SI,13213,S,486,298.0801014,10.87733333,42.63258333
2005,52,0,0,0,0,0,58294,ITA,9,LIB,GOC73,GC73,WHS8,7,18,S,1642,1,4234.76,1102.61,62,1712,1,4233.4,1103.7,61,30,V,R,3,2780,23,159,M,100,400,14,0,0,TA,13.7,13.6,SI,13212,S,486,298.0874781,11.05258333,42.568
2005,53,0,0,0,0,0,58295,ITA,9,LIB,GOC73,GC73,WHS8,7,17,S,945,1,4207.72,1057.04,297,1045,1,4205.91,1100.18,308,60,V,R,3,5281,22,180,M,150,1450,14,0,0,TA,14,13.8,SI,13214,S,486,298.3398441,10.97683333,42.11358333
2005,54,0,0,0,0,0,58296,ITA,9,LIB,GOC73,GC73,WHS8,7,17,S,1143,1,4204.97,1057.08,360,1243,1,4207.04,1054.63,364,60,V,R,3,5374,22,182,M,150,1500,14,0,0,TA,0,0,SI,13214,S,486,298.3559202,10.93091667,42.10008333
2005,55,0,0,0,0,0,58297,ITA,9,LIB,GOC73,GC73,WHS8,7,17,S,1440,1,4214.8,1044.71,485,1540,1,4214.79,1048.41,491,60,V,R,3,5188,22,186,M,150,1800,14,0,0,TA,13.8,13.8,SI,13214,S,486,298.3576387,10.776,42.24658333
2005,58,0,0,0,0,0,58298,ITA,9,LIB,GOC73,GC73,WHS8,7,18,S,927,1,4229.23,1059.59,103,958,1,4227.74,1059.9,105,31,V,R,3,2776,22,166,M,100,650,14,0,0,TA,13.7,13.7,SI,13213,S,486,298.0881352,10.99575,42.47475
2005,59,0,0,0,0,0,58299,ITA,9,LIB,GOC73,GC73,WHS8,7,16,S,1422,1,4225.32,1053.48,132,1452,1,4226.72,1052.59,133,30,V,R,3,2733,22,169,M,100,650,14,0,0,TA,13.9,13.9,SI,13213,S,486,298.1738557,10.88391667,42.43366667
2005,60,0,0,0,0,0,58300,ITA,9,LIB,GOC73,GC73,WHS8,7,16,S,1605,1,4225.6,1102.73,88,1635,1,4224.32,1103.6,85,30,V,R,3,2687,23,164,M,100,450,14,0,0,TA,13.6,13.6,SI,13212,S,486,298.1075653,11.05275,42.416
2005,61,0,0,0,0,0,58301,ITA,9,LIB,GOC73,GC73,WHS8,7,18,S,1354,1,4242.35,1054.07,63,1424,1,4241.18,1055.4,62,30,V,R,3,2872,23,159,M,100,400,14,0,0,TA,13.6,13.7,SI,13212,S,486,298.0297674,10.91225,42.69608333
2005,62,0,0,0,0,0,58302,ITA,9,LIB,GOC73,GC73,WHS8,7,15,S,812,1,4240.14,1046.24,109,842,1,4239.21,1047.79,109,30,V,R,3,2594,22,167,M,100,500,14,0,0,TA,13.7,13.6,SI,13213,S,486,298.0909161,10.78358333,42.66125
2005,63,0,0,0,0,0,58303,ITA,9,LIB,GOC73,GC73,WHS8,7,15,S,1000,1,4231.65,1048.94,145,1030,1,4232.26,1047.23,160,30,V,R,3,2687,22,171,M,100,800,14,0,0,TA,13.8,13.9,SI,13213,S,486,298.2958511,10.80141667,42.53258333
2005,64,0,0,0,0,0,58304,ITA,9,LIB,GOC73,GC73,WHS8,7,20,S,1910,1,4221.34,1043.61,249,2010,1,4224.09,1042.8,259,60,V,R,3,5281,22,178,M,150,1000,14,0,0,TA,0,0,SI,13214,S,486,298.3726667,10.72008333,42.37858333
2005,65,0,0,0,0,0,58305,ITA,9,LIB,GOC73,GC73,WHS8,7,15,S,1138,1,4228.63,1041.21,269,1238,1,4229.45,1037.7,277,60,V,R,3,5188,22,179,M,150,1250,14,0,0,TA,13.9,13.9,SI,13214,S,486,298.4155964,10.65758333,42.484
2005,66,0,0,0,0,0,58306,ITA,9,LIB,GOC73,GC73,WHS8,7,20,S,1705,1,4220.72,1038.32,385,1805,1,4218.22,1039.86,399,60,V,R,3,5281,22,183,M,150,1300,14,0,0,TA,0,0,SI,13214,S,486,298.3556809,10.6515,42.3245
2005,67,0,0,0,0,0,58307,ITA,9,LIB,GOC73,GC73,WHS8,7,20,S,748,1,4216.43,1037.58,547,848,1,4218.94,1036.09,543,60,V,R,3,5188,22,188,M,200,1600,14,0,0,TA,0,0,SI,13215,S,486,298.4219936,10.61391667,42.29475
2005,68,0,0,0,0,0,58308,ITA,9,LIB,GOC73,GC73,WHS8,7,21,S,1712,1,4218.92,1031.05,579,1812,1,4219.14,1034.59,572,60,V,R,3,5281,22,188,M,200,1700,14,0,0,TA,0,0,SI,13215,S,486,298.4959759,10.547,42.31716667
2005,69,0,0,0,0,0,58309,ITA,9,LIB,GOC73,GC73,WHS8,7,21,S,1456,1,4216.9,1022.77,396,1556,1,4219.6,1023.59,401,60,V,R,3,5188,22,184,M,150,1300,14,0,0,TA,0,0,SI,13214,S,486,298.5717777,10.38633333,42.30416667
2005,71,0,0,0,0,0,58310,ITA,9,LIB,GOC73,GC73,WHS8,7,21,S,635,1,4227.67,957.75,587,735,1,4224.95,958.15,617,60,V,R,3,5188,22,189,M,200,1800,14,0,0,TA,0,0,SI,13215,S,486,298.8491253,9.965833333,42.4385
2005,73,0,0,0,0,0,58311,ITA,9,LIB,GOC73,GC73,WHS8,7,21,S,1010,1,4226.1,958.48,503,1110,1,4223.4,959.01,510,60,V,R,3,5096,22,187,M,200,1600,14,0,0,TA,0,0,SI,13215,S,486,298.8491253,9.979083333,42.4125
2005,75,0,0,0,0,0,58312,ITA,9,LIB,GOC73,GC73,WHS8,7,21,S,1250,1,4217.31,1009.34,189,1320,1,4216.3,1010.61,199,30,V,R,3,2594,22,174,M,100,750,14,0,0,TA,0,0,SI,13213,S,486,298.7022289,10.16625,42.28008333
2005,76,0,0,0,0,0,58313,ITA,9,LIB,GOC73,GC73,WHS8,7,16,S,631,1,4227.49,1014.26,156,701,1,4226.27,1013.57,153,30,V,R,3,2687,22,171,M,100,750,14,0,0,TA,13.9,13.8,SI,13213,S,486,298.8105182,10.23191667,42.448
2005,77,0,0,0,0,0,58314,ITA,9,LIB,GOC73,GC73,WHS8,7,16,S,1115,1,4227.43,1035.63,351,1215,1,4226.05,1038.89,330,60,V,R,3,5281,22,182,M,150,1450,14,0,0,TA,14,14,SI,13214,S,486,298.4714221,10.621,42.44566667
2005,78,0,0,0,0,0,58315,ITA,9,LIB,GOC73,GC73,WHS8,7,20,S,1226,1,4213.79,1028.69,539,1326,1,4216.48,1028.52,540,60,V,R,3,5188,22,188,M,200,1600,14,0,0,TA,0,0,SI,13215,S,486,298.4959759,10.47675,42.25225
2005,79,0,0,0,0,0,58316,ITA,9,LIB,GOC73,GC73,WHS8,7,20,S,1437,1,4218.69,1028.76,548,1537,1,4220.77,1030.67,529,60,V,R,3,5559,22,188,M,200,1600,14,0,0,TA,0,0,SI,13215,S,486,298.4959759,10.49525,42.32883333
2005,81,0,0,0,0,0,58317,ITA,9,LIB,GOC73,GC73,WHS8,7,20,S,958,1,4217.32,1035.65,596,1058,1,4214.8,1037.19,603,60,V,R,3,5188,22,189,M,200,1800,14,0,0,TA,0,0,SI,13215,S,486,298.4219936,10.607,42.26766667
2005,82,0,0,0,0,0,58318,ITA,9,LIB,GOC73,GC73,WHS8,7,16,S,855,1,4226.21,1030.54,380,955,1,4226.39,1034.03,380,60,V,R,3,5188,22,183,M,150,1450,14,0,0,TA,13.9,13.9,SI,13214,S,486,298.5783667,10.53808333,42.43833333
2005,83,0,0,0,0,0,58319,ITA,9,LIB,GOC73,GC73,WHS8,7,15,S,1415,1,4229.67,1027.21,249,1515,1,4228.24,1023.74,253,60,V,R,3,5281,22,178,M,150,1250,14,0,0,TA,13.9,13.9,SI,13214,S,486,298.759108,10.42458333,42.48258333
2005,84,0,0,0,0,0,58320,ITA,9,LIB,GOC73,GC73,WHS8,7,15,S,1625,1,4232.37,1021.7,176,1655,1,4233.39,1023.18,171,30,V,R,3,2641,22,173,M,100,800,14,0,0,TA,13.9,13.9,SI,13213,S,486,298.759108,10.374,42.548
2005,87,0,0,0,0,0,58321,ITA,9,LIB,GOC73,GC73,WHS8,7,14,S,1907,1,4250.57,1041.96,36,1938,1,4252.08,1041.95,34,31,V,R,3,2780,24,152,M,100,300,14,0,0,TA,15.1,15.2,SI,13211,S,486,298.1167549,10.69925,42.85541667
2005,88,0,0,0,0,0,58322,ITA,9,LIB,GOC73,GC73,WHS8,7,15,S,625,1,4247.76,1036.54,71,655,1,4246.88,1038.19,78,30,V,R,3,2733,23,162,M,100,450,14,0,0,TA,13.5,13.5,SI,13212,S,486,298.1527175,10.62275,42.78866667
2005,89,0,0,0,0,0,58323,ITA,9,LIB,GOC73,GC73,WHS8,6,30,S,1627,1,4300.32,1022.14,97,1652,1,4258.87,1022.07,98,25,V,R,3,2393,23,165,M,100,600,14,0,0,TA,0,0,SI,13207,S,486,298.7628912,10.36841667,42.99325
2005,91,0,0,0,0,0,58324,ITA,9,LIB,GOC73,GC73,WHS8,7,1,S,653,1,4255.63,1012.23,114,723,1,4255.58,1010.14,120,30,V,R,3,2872,22,168,M,100,650,14,0,0,TA,13.6,13.6,SI,13208,S,486,298.7387356,10.18641667,42.92675
2005,93,0,0,0,0,0,58325,ITA,9,LIB,GOC73,GC73,WHS8,7,1,S,826,1,4250.51,1004.75,94,856,1,4249.41,1003.63,88,30,V,R,3,2872,23,164,M,100,650,14,0,0,TA,13.6,13.6,SI,13207,S,486,298.6618666,10.06983333,42.83266667
2005,94,0,0,0,0,0,58326,ITA,9,LIB,GOC73,GC73,WHS8,7,3,S,1005,1,4258.25,945.57,409,1105,1,4300.03,943.02,404,60,V,R,3,4725,22,184,M,150,1600,14,0,0,TA,13.8,13.8,SI,13209,S,486,298.7193607,9.73825,42.98566667
2005,95,0,0,0,0,0,58327,ITA,9,LIB,GOC73,GC73,WHS8,7,2,S,1630,1,4301.01,944.11,125,1730,1,4259.99,945.29,126,60,V,R,3,5744,22,169,M,100,650,14,0,0,TA,0,0,SI,13208,S,486,298.7193607,9.745,43.00833333
2005,97,0,0,0,0,0,58328,ITA,9,LIB,GOC73,GC73,WHS8,7,3,S,800,1,4255.82,944.27,383,900,1,4257.7,941.94,413,60,V,R,3,4910,22,184,M,150,1600,14,0,0,TA,13.8,13.4,SI,13209,S,486,298.8061318,9.718416667,42.946
2005,98,0,0,0,0,0,58329,ITA,9,LIB,GOC73,GC73,WHS8,7,4,S,622,1,4333.04,953.65,284,722,1,4335.6,952.39,304,60,V,R,3,5003,22,180,M,150,1200,14,0,0,TA,13.5,13.5,SI,13209,S,486,298.4224056,9.883666667,43.572
2005,100,0,0,0,0,0,58330,ITA,9,LIB,GOC73,GC73,WHS8,7,2,S,1032,1,4310.53,1004.14,153,1102,1,4311.9,1003.95,154,30,V,R,3,2872,22,171,M,100,750,14,0,0,TA,0,0,SI,13208,S,486,298.5704426,10.06741667,43.18691667
2005,102,0,0,0,0,0,58331,ITA,9,LIB,GOC73,GC73,WHS8,7,2,S,908,1,4308.48,1008.96,130,938,1,4309.9,1009.26,126,30,V,R,3,2872,22,169,M,100,650,14,0,0,TA,0,0,SI,13208,S,486,298.5890025,10.15183333,43.15316667
2005,103,0,0,0,0,0,58332,ITA,9,LIB,GOC73,GC73,WHS8,7,2,S,755,1,4305.69,1006.27,149,825,1,4306.99,1005.98,150,30,V,R,3,2872,22,171,M,100,750,14,0,0,TA,0,0,SI,13208,S,486,298.6025571,10.10208333,43.10566667
2005,104,0,0,0,0,0,58333,ITA,9,LIB,GOC73,GC73,WHS8,7,2,S,1223,1,4311.82,952.23,183,1253,1,4311.36,950.66,186,30,V,R,3,2687,22,174,M,100,1000,14,0,0,TA,0,0,SI,13208,S,486,298.5729546,9.857416667,43.19316667
2005,105,0,0,0,0,0,58334,ITA,9,LIB,GOC73,GC73,WHS8,7,2,S,1411,1,4310.99,946.65,386,1511,1,4308.18,946.17,374,60,V,R,3,5374,22,183,M,150,1600,14,0,0,TA,0,0,SI,13209,S,486,298.5424508,9.7735,43.15975
2005,106,0,0,0,0,0,58335,ITA,9,LIB,GOC73,GC73,WHS8,7,4,S,1000,1,4327.37,928.74,497,1100,1,4329.92,928.94,495,60,V,R,3,4818,22,186,M,150,1800,14,0,0,TA,13.3,13.3,SI,13209,S,486,297.7942013,9.480666667,43.47741667
2005,107,0,0,0,0,0,58336,ITA,9,LIB,GOC73,GC73,WHS8,7,3,S,1452,1,4313.14,933.47,304,1536,1,4314.91,932.51,306,44,V,R,3,3533,22,180,M,150,1300,14,0,0,TA,13.4,13.4,SI,13209,S,486,297.9949364,9.549833333,43.23375
2005,109,0,0,0,0,0,58337,ITA,9,LIB,GOC73,GC73,WHS8,7,4,S,1245,1,4335.42,941.3,510,1345,1,4337.8,942.33,507,60,V,R,3,4818,22,187,M,200,1800,14,0,0,TA,13.3,13.3,SI,13210,S,486,298.0947222,9.696916667,43.61016667
2005,111,0,0,0,0,0,58338,ITA,9,LIB,GOC73,GC73,WHS8,7,4,S,1456,1,4339.6,948.89,336,1556,1,4342.01,948.12,325,60,V,R,3,4818,22,181,M,150,1350,14,0,0,TA,13.4,13.5,SI,13209,S,486,298.2782177,9.808416667,43.68008333
2005,115,0,0,0,0,0,58339,ITA,9,LIB,GOC73,GC73,WHS8,7,6,S,1226,1,4341.54,951.36,213,1327,1,4344.12,950.18,209,61,V,R,3,4898,22,175,M,150,1100,14,0,0,TA,13.3,13.3,SI,13209,S,486,298.2782177,9.846166667,43.71383333
2005,116,0,0,0,0,0,58340,ITA,9,LIB,GOC73,GC73,WHS8,7,6,S,1422,1,4347.01,954.49,109,1452,1,4348.36,954.13,104,30,V,R,3,2455,22,166,M,100,600,14,0,0,TA,13.4,13.4,SI,13208,S,486,298.4785437,9.905166667,43.79475
2005,117,0,0,0,0,0,58341,ITA,9,LIB,GOC73,GC73,WHS8,7,6,S,1525,1,4348.97,956,82,1555,1,4347.73,957.05,82,30,V,R,3,2455,23,163,M,100,500,14,0,0,TA,13.5,13.5,SI,13207,S,486,298.4785437,9.942083333,43.80583333
2005,118,0,0,0,0,0,58342,ITA,9,LIB,GOC73,GC73,WHS8,7,5,S,839,1,4340.73,1002.96,71,909,1,4341.98,1002.51,68,30,V,R,3,2687,23,161,M,100,500,14,0,0,TA,13.7,13.7,SI,13207,S,486,298.5543465,10.04558333,43.68925
2005,119,0,0,0,0,0,58343,ITA,9,LIB,GOC73,GC73,WHS8,7,4,S,1750,1,4340.93,1009.82,20,1820,1,4339.75,1011.13,18,30,V,R,3,2780,24,144,M,100,200,14,0,0,TA,16.8,17,SI,13206,S,486,299.0186981,10.17458333,43.67233333
2005,120,0,0,0,0,0,58344,ITA,9,LIB,GOC73,GC73,WHS8,7,6,S,1752,1,4351,1007.3,17,1822,1,4352.27,1006.46,17,30,V,R,3,2594,24,142,M,100,200,14,0,0,TA,17.5,17.8,SI,13206,S,486,298.9063009,10.11466667,43.86058333
2005,121,0,0,0,0,0,58345,ITA,9,LIB,GOC73,GC73,WHS8,7,6,S,1652,1,4352.4,1002.65,21,1722,1,4351.65,1004.44,20,30,V,R,3,2641,24,145,M,100,250,14,0,0,TA,16.7,16.8,SI,13206,S,486,298.9063009,10.05908333,43.86708333
2005,122,0,0,0,0,0,58346,ITA,9,LIB,GOC73,GC73,WHS8,7,6,S,1915,1,4356.45,1007.49,13,1945,1,4357.38,1005.92,13,30,V,R,3,2872,24,139,M,100,200,14,0,0,TA,22.1,22.2,SI,13206,S,486,298.9063009,10.11175,43.94858333
2005,124,0,0,0,0,0,58347,ITA,9,LIB,GOC73,GC73,WHS8,7,5,S,602,1,4326.23,1020.66,48,632,1,4327.48,1019.54,48,30,V,R,3,2594,24,156,M,100,400,14,0,0,TA,14.4,14.4,SI,13206,S,486,298.6585154,10.335,43.44758333
2005,125,0,0,0,0,0,58348,ITA,9,LIB,GOC73,GC73,WHS8,7,3,S,1845,1,4315.39,1011.57,119,1915,1,4316.73,1011.81,118,30,V,R,3,2826,22,168,M,100,650,14,0,0,TA,13.5,13.5,SI,13208,S,486,298.5915808,10.19483333,43.26766667
2005,126,0,0,0,0,0,58349,ITA,9,LIB,GOC73,GC73,WHS8,6,30,S,1435,1,4311.48,1019.36,103,1505,1,4310.07,1020.26,102,30,V,R,3,2918,22,166,M,100,600,14,0,0,TA,0,0,SI,13208,S,486,298.6088909,10.33016667,43.17958333
2005,127,0,0,0,0,0,58350,ITA,9,LIB,GOC73,GC73,WHS8,6,30,S,902,1,4304.36,1027.02,70,932,1,4305.85,1027.21,69,30,V,R,3,2872,23,161,M,100,450,14,0,0,TA,0,0,SI,13207,S,486,298.7908815,10.45191667,43.08508333
2005,128,0,0,0,0,0,58351,ITA,9,LIB,GOC73,GC73,WHS8,6,30,S,1017,1,4303.39,1030.53,26,1047,1,4304.92,1031,20,30,V,R,3,3104,24,146,M,100,200,14,0,0,TA,0,0,SI,13206,S,486,298.7908815,10.51275,43.06925
2005,131,0,0,0,0,0,58352,ITA,9,LIB,GOC73,GC73,WHS8,7,9,S,842,1,4358.2,942.6,151,912,1,4357.67,943.5,142,30,V,R,3,2502,22,171,M,100,700,14,0,0,TA,13.4,13.4,SI,13203,S,486,298.4419884,9.7175,43.96558333
2005,132,0,0,0,0,0,58353,ITA,9,LIB,GOC73,GC73,WHS8,7,11,S,611,1,4403.16,943.9,52,641,1,4404.28,942.72,52,30,V,R,3,2502,23,157,M,100,400,14,0,0,TA,14.2,14.2,SI,13202,S,486,298.5345978,9.721833333,44.062
2005,133,0,0,0,0,0,58354,ITA,9,LIB,GOC73,GC73,WHS8,7,9,S,1019,1,4354.84,937.54,403,1119,1,4351.27,937.96,400,60,V,R,3,4818,22,184,M,150,1350,14,0,0,TA,13.3,13.3,SI,13204,S,486,298.210482,9.629166667,43.88425
2005,134,0,0,0,0,0,58355,ITA,9,LIB,GOC73,GC73,WHS8,7,9,S,1303,1,4345.13,928.84,494,1403,1,4347.45,926.44,499,60,V,R,3,4818,22,186,M,150,1600,14,0,0,TA,13.3,13.3,SI,13204,S,486,297.9263691,9.460666667,43.7715
2005,136,0,0,0,0,0,58356,ITA,9,LIB,GOC73,GC73,WHS8,7,9,S,1530,1,4348.38,933.9,396,1600,1,4348.89,932.38,365,30,V,R,3,2409,22,183,M,150,1400,14,0,0,TA,13.3,13.3,SI,13204,S,486,298.0613278,9.552333333,43.81058333
2005,138,0,0,0,0,0,58357,ITA,9,LIB,GOC73,GC73,WHS8,7,9,S,712,1,4358.08,953.08,24,742,1,4359.25,951.54,24,30,V,R,3,2780,24,147,M,100,250,14,0,0,TA,15.8,15.5,SI,13201,S,486,298.7221779,9.871833333,43.97775
2005,139,0,0,0,0,0,58358,ITA,9,LIB,GOC73,GC73,WHS8,7,10,S,1527,1,4400.66,937.07,387,1627,1,4358.06,937.2,396,60,V,R,3,4818,22,183,M,150,1600,14,0,0,TA,13.3,13.3,SI,13204,S,486,298.3463682,9.618916667,43.98933333
2005,140,0,0,0,0,0,58359,ITA,9,LIB,GOC73,GC73,WHS8,7,10,S,735,1,4356.59,921.88,509,835,1,4359.15,921.97,557,60,V,R,3,4818,22,187,M,200,1800,14,0,0,TA,13.3,13.3,SI,13205,S,486,298.1427864,9.365416667,43.9645
2005,141,30,2,1,1,0,58360,ITA,9,LIB,GOC73,GC73,WHS8,7,10,S,1007,1,4404.79,917.61,631,1107,1,4407.37,916.79,658,60,V,R,3,4818,22,190,M,200,2000,14,0,0,TA,13.3,13.3,SI,13205,S,486,298.251922,9.286666667,44.10133333
2005,142,0,0,0,0,0,58361,ITA,9,LIB,GOC73,GC73,WHS8,7,10,S,1219,1,4405.15,918.88,600,1319,1,4402.79,919.44,592,60,V,R,3,4818,22,189,M,200,2000,14,0,0,TA,13.3,13.3,SI,13205,S,486,298.251922,9.319333333,44.06616667
2005,143,0,0,0,0,0,58362,ITA,9,LIB,GOC73,GC73,WHS8,7,11,S,1245,1,4418.88,900.99,118,1315,1,4419.53,859.19,117,30,V,R,3,2594,22,168,M,100,650,14,0,0,TA,13.6,13.6,SI,13203,S,486,298.4440483,9.0015,44.32008333
2005,144,0,0,0,0,0,58363,ITA,9,LIB,GOC73,GC73,WHS8,7,11,S,1102,1,4416.6,906.67,307,1202,1,4417.49,903.01,308,60,V,R,3,5188,22,180,M,150,1300,14,0,0,TA,13.3,13.3,SI,13204,S,486,298.5004438,9.080666667,44.28408333
2005,145,1650,46,44,2,0,58364,ITA,9,LIB,GOC73,GC73,WHS8,7,11,S,1514,1,4414.8,838.64,590,1554,1,4414.41,836.32,607,40,V,R,3,3212,22,189,M,200,2000,14,0,0,TA,13.3,13.3,SI,13205,S,486,298.0678004,8.624666667,44.24341667
2005,147,0,0,0,0,0,58365,ITA,9,LIB,GOC73,GC73,WHS8,7,11,S,934,1,4414.7,910.6,508,1013,1,4415.24,908.48,508,39,V,R,3,3132,22,187,M,200,1600,14,0,0,TA,13.3,13.3,SI,13205,S,486,298.3979057,9.159,44.2495
2005,148,0,0,0,0,0,58366,ITA,9,LIB,GOC73,GC73,WHS8,7,12,S,923,1,4357.91,818.19,580,1010,1,4356,817.68,578,47,V,R,3,3774,22,188,M,200,1800,14,0,0,TA,13.4,13.3,SI,13205,S,486,297.9093412,8.298916667,43.94925
2005,149,0,0,0,0,0,58367,ITA,9,LIB,GOC73,GC73,WHS8,7,12,S,635,1,4406.19,816.23,49,705,1,4404.8,815.23,50,30,V,R,3,2641,23,156,M,100,350,14,0,0,TA,14.2,14.2,SI,13201,S,486,297.6270498,8.262166667,44.09158333
2005,150,0,0,0,0,0,58368,ITA,9,LIB,GOC73,GC73,WHS8,7,12,S,751,1,4400.8,814.11,86,821,1,4359.78,812.76,86,30,V,R,3,2687,23,164,M,100,600,14,0,0,TA,13.6,13.5,SI,13202,S,486,297.4439053,8.223916667,44.00483333
